ID	description	additional_image_link	condition	gtin	mpn	custom_label_2	image_link	title	custom_label_0	item_group_id	google_product_category	product_type	link	price	availability	identifier_exists
7853	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 4х6 м без плівки — 4 500 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 150 мкм. Ширина каркаса — 4 м, довжина — 6 м, висота — 2,2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-010.jpg	new	7853	7853	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-020.png	"Теплиця «Омега» 4х6x2,2 з оцинкованого омега профілю з плівкою 150 мкм"		7853	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-4h6x22-z-oczynkovanogo-omega-profilyu-z-plivkoyu-150-mkm/	"6000 UAH"	"in stock"	no
7854	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 4х8 м без плівки — 5 400 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 120 мкм. Ширина каркаса — 4 м, довжина — 8 м, висота — 2,2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-010.jpg	new	7854	7854	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-020.png	"Теплиця «Омега» 4х8x2,2 з оцинкованого омега профілю з плівкою 120 мкм"		7854	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-4h8x22-z-oczynkovanogo-omega-profilyu-z-plivkoyu-120-mkm/	"6300 UAH"	"in stock"	no
7856	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 4х8 м без плівки — 5 400 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 150 мкм. Ширина каркаса — 4 м, довжина — 8 м, висота — 2,2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-010.jpg	new	7856	7856	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-020.png	"Теплиця «Омега» 4х8x2,2 з оцинкованого омега профілю з плівкою 150 мкм"		7856	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-4h8x22-z-oczynkovanogo-omega-profilyu-z-plivkoyu-150-mkm/	"6850 UAH"	"in stock"	no
7858	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 4х10 м без плівки — 6 300 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 120 мкм. Ширина каркаса — 4 м, довжина — 10 м, висота — 2,2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-010.jpg	new	7858	7858	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-020.png	"Теплиця «Омега» 4х10x2,2 з оцинкованого омега профілю з плівкою 120 мкм"		7858	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-4h10x22-z-oczynkovanogo-omega-profilyu-z-plivkoyu-120-mkm/	"7400 UAH"	"in stock"	no
7860	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 4х10 м без плівки — 6 300 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 150 мкм. Ширина каркаса — 4 м, довжина — 10 м, висота — 2,2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-010.jpg	new	7860	7860	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-3x6-stal-ocynk-020.png	"Теплиця «Омега» 4х10x2,2 з оцинкованого омега профілю з плівкою 150 мкм"		7860	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-4h10x22-z-oczynkovanogo-omega-profilyu-z-plivkoyu-150-mkm/	"8000 UAH"	"in stock"	no
7873	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 2х3 м без плівки — 2 200 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 150 мкм. Ширина каркаса — 2 м, довжина — 3 м, висота — 2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-011.jpg	new	7873	7873	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-022.png	"Теплиця «Омега» 2x3x2 з оцинкованого омега профілю з плівкою 150 мкм"		7873	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-2x3x2-z-oczynkovanogo-omega-profilyu-z-plivkoyu-150-mkm/	"2650 UAH"	"in stock"	no
7875	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 2х4 м без плівки — 2 500 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 120 мкм. Ширина каркаса — 2 м, довжина — 4 м, висота — 2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-011.jpg	new	7875	7875	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-022.png	"Теплиця «Омега» 2x4x2 з оцинкованого омега профілю з плівкою 120 мкм"		7875	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-2x4x2-z-oczynkovanogo-omega-profilyu-z-plivkoyu-120-mkm/	"2950 UAH"	"in stock"	no
7878	"Зверніть увагу на товщину стінки профілю. Недобросовісні виробники вказують товщину 0,75 мм, а в дійсності використовують профіль товщиною 0,5 мм. Каркас наших теплиць зроблений з профілю з товщиною стінки 0,75 мм. При отриманні теплиці переміряйте товщину стінки профілю.
Вартість каркасу 2х4 м без плівки — 2 500 грн. Теплиця «Омега» з посиленим каркасом комплектується плівкою з УФ-захистом товщиною 150 мкм. Ширина каркаса — 2 м, довжина — 4 м, висота — 2 м. Вікна та двері є на обох сторонах теплиці, що забезпечує її максимальне провітрювання.
Посилений каркас теплиці з кроком 0,6 м витримує снігове навантаження до 40 кг/м кв., вітрову — 30 кг/м кв. Це дозволяє використовувати конструкцію для цілорічного вирощування тепличних культур.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-004.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-007.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-009.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-011.jpg	new	7878	7878	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2020/02/tunel-folia-2x4-stal-ocynk-022.png	"Теплиця «Омега» 2x4x2 з оцинкованого омега профілю з плівкою 150 мкм"		7878	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Омега» з плівкою > Теплиці з плівкою"	https://fabrika-teplic.com/ua/vitrina/teplyczya-omega-2x4x2-z-oczynkovanogo-omega-profilyu-z-plivkoyu-150-mkm/	"3150 UAH"	"in stock"	no
7971	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7971	7971	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x6x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 6 мм"		7971	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x6x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-6-mm/	"12350 UAH"	"in stock"	no
7972	"Каркас теплиці «Титан» виготовлений з оцинкованої квадратної профільної труби 20х20 мм з товщиною стінки 1,5 мм. Покриття цинком забезпечує антикорозійність і тривалий термін служби металу. Гарантійний термін експлуатації каркаса з оцинкованої сталі — 15 років.
Каркас має додаткові посилення, завдяки яким теплична конструкція витримує значні механічні навантаження. Це діагональні посилення в бічних частинах теплиці і посилені балки в верхній частині кожної арки. Витримувана міцність каркасу 250 кг/м кв.
"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-13.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-05.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/teplica-titan-12.jpg	new	7972	7972	"Теплиці «Титан» з полікарбонатом > Теплиці з"	https://fabrika-teplic.com/ua/wp-content/uploads/sites/2/2019/11/titan-17.png	"Теплиця «Титан» 3x6x2 з оцинкованої квадратної труби з полікарбонатом Soton Nano 8 мм"		7972	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплиці «Титан» з полікарбонатом > Теплиці з полікарбонатом"	https://fabrika-teplic.com/ua/vitrina/teplyczya-tytan-3x6x2-z-oczynkovanoyi-kvadratnoyi-truby-z-polikarbonatom-soton-nano-8-mm/	"13850 UAH"	"in stock"	no
